O_DATA,O_LINENO,O_TERMINALNO,predHour,pred_start_stop_ID,pred_end_stop_ID,pred_timeStamps
10-26,908,900914,9:00:00,5,25,133;263;383;583;646;997;1077;1197;1411;1526;1616;1736;1866;1996;2446;2767;2977;3157;3213;3369;3459
10-26,908,900916,17:00:00,25,43,206;276;387;617;786;856;966;1207;1286;1365;1536;1726;1886;1986;2037;2276;2436;2696;2857
10-26,908,900917,19:00:00,35,47,140;330;550;660;721;1191;1334;1595;1754;1884;2013;2135;2205
10-26,908,900917,21:00:00,37,46,40;143;223;415;516;648;742;875;994;1119
10-26,908,900920,19:00:00,7,30,100;251;310;692;762;882;1040;1130;1220;1330;1450;1590;1700;1810;1920;2030;2140;2250;2360;2470;2580;2690;2800;2910
10-26,908,900922,11:00:00,38,47,119;1189;1529;1662;1846;1986;2073;2203;2382;2452
10-26,908,900922,15:00:00,37,47,180;310;390;650;810;1030;1169;1249;1414;1512;1582
10-26,908,900923,9:00:00,15,41,121;211;262;342;592;828;950;1141;1221;1281;1472;1756;1817;1988;2146;2227;2369;2508;2588;2679;2819;2969;3069;3199;3259;3449;3534
10-26,908,900925,11:00:00,43,47,111;200;327;416;486
10-26,908,900927,15:00:00,39,46,80;335;445;572;667;785;890;1009
10-26,908,900927,17:00:00,38,47,150;240;560;700;960;1141;1345;1493;1649;1720
10-26,908,900927,19:00:00,36,46,146;196;287;377;660;779;903;1010;1131;1251;1384
10-26,908,901614,17:00:00,42,47,180;368;548;745;905;995
10-26,909,902797,21:00:00,20,32,445;625;706;1036;1166;1206;1326;1466;1526;1596;1676;1736;1846
10-26,909,902801,17:00:00,2,27,110;220;330;440;550;660;770;880;990;1100;1210;1320;1430;1540;1650;1760;1870;1980;2090;2200;2310;2420;2530;2640;2750;2860
10-26,909,902801,19:00:00,14,31,110;220;330;440;550;660;770;880;990;1100;1210;1320;1430;1540;1650;1760;1870;1980
10-26,909,902806,17:00:00,11,32,60;150;200;249;310;420;530;640;750;860;970;1061;1380;1520;1570;1640;1770;1850;1930;2001;2081;2251
10-26,909,907308,9:00:00,20,31,52;93;136;216;269;366;446;649;870;974;1038;1256
10-26,909,907312,17:00:00,26,31,110;312;580;674;744;1063
10-26,909,907313,7:00:00,21,32,174;257;579;703;750;828;947;1027;1092;1213;1343;1531
10-26,909,907315,17:00:00,4,16,276;350;407;474;617;708;749;835;1152;1242;1444;1819;1989
10-26,909,907315,9:00:00,17,32,69;139;240;589;758;847;1155;1261;1300;1366;1458;1510;1568;1662;1742;1906
10-26,909,907318,19:00:00,23,32,350;530;574;686;801;861;933;1040;1119;1269
10-26,909,907319,13:00:00,12,25,85;137;187;247;319;402;478;569;974;1155;1235;1525;1618;1655
10-26,909,907319,7:00:00,16,32,77;139;221;321;758;946;1035;1370;1493;1535;1621;1731;1804;1877;1994;2071;2241
10-26,910,905538,7:00:00,5,19,120;230;300;420;482;712;832;1022;1195;1273;1384;1464;1553;1639;1726
10-26,910,905538,9:00:00,8,19,140;205;444;534;733;989;1062;1232;1312;1401;1526;1620
10-26,910,905539,11:00:00,8,19,109;177;456;564;784;944;1020;1170;1261;1358;1477;1572
10-26,910,905539,13:00:00,3,18,87;237;322;482;612;680;809;995;1125;1325;1459;1529;1609;1666;1716;1776
10-26,910,905540,17:00:00,11,19,105;344;646;727;957;1048;1142;1273;1373
10-26,910,905540,7:00:00,11,18,116;320;451;531;622;692;752;822
10-26,910,905541,15:00:00,14,19,77;217;307;411;542;642
10-26,910,905543,7:00:00,9,19,75;334;434;654;820;896;1077;1147;1239;1355;1451
10-26,910,905543,9:00:00,13,19,145;227;427;527;618;729;827
10-26,910,905544,17:00:00,13,19,185;261;453;543;631;761;852
10-26,910,905544,21:00:00,12,19,220;396;466;596;686;783;873;958
10-26,910,905545,11:00:00,12,18,220;385;455;565;625;682;732
10-26,910,905545,13:00:00,11,19,101;301;445;521;651;740;833;943;1039
10-26,910,905545,15:00:00,7,18,160;220;343;531;661;856;992;1052;1123;1179;1229;1277
10-26,910,905545,7:00:00,2,18,110;216;346;423;593;693;764;922;1122;1242;1413;1539;1599;1680;1728;1777;1837
10-26,910,905548,19:00:00,5,18,85;236;357;427;547;737;907;1119;1261;1331;1408;1468;1537;1587
10-26,910,905548,7:00:00,4,18,139;223;484;624;685;858;1058;1179;1388;1523;1594;1684;1754;1814;1868
10-26,910,905551,15:00:00,12,18,210;359;429;509;568;628;688
10-26,910,905552,11:00:00,4,18,121;207;368;518;588;731;913;1044;1251;1397;1467;1566;1626;1686;1744
10-26,910,905553,17:00:00,7,15,50;220;290;593;704;944;1234;1324;1543
10-26,911,902455,7:00:00,3,20,111;240;310;430;590;660;820;910;1039;1336;1454;1573;1922;2146;2337;2507;2748;2962
10-26,911,902456,15:00:00,18,32,180;360;543;802;906;1052;1202;1394;1593;1693;1884;2054;2119;2259;2359
10-26,911,903273,11:00:00,16,33,262;462;652;846;1060;1400;1510;1620;1785;2045;2165;2215;2425;2629;2712;2822;2922;3067
10-26,911,903273,13:00:00,18,32,180;351;526;803;917;1038;1178;1365;1516;1616;1776;1916;1976;2117;2208
10-26,911,903273,17:00:00,13,32,80;290;330;518;718;868;1068;1248;1528;1668;1848;2028;2228;2478;2558;2739;2948;3019;3179;3279
10-26,911,903283,19:00:00,14,32,250;390;647;827;1037;1148;1332;1615;1725;1866;2026;2214;2335;2415;2556;2696;2757;2936;3016
10-26,911,903284,13:00:00,17,33,190;367;567;726;836;1056;1171;1342;1541;1631;1681;1872;2097;2166;2286;2414;2545
10-26,911,903286,7:00:00,24,33,160;431;521;571;742;950;1041;1141;1260;1459
10-26,911,903296,11:00:00,22,32,106;253;398;590;781;921;1082;1202;1267;1387;1473
10-26,911,903296,15:00:00,20,32,206;486;604;754;914;1151;1371;1471;1641;1791;1856;1966;2056
10-26,911,903299,21:00:00,14,32,230;351;513;679;800;890;1045;1241;1347;1458;1591;1755;1925;2015;2165;2306;2357;2497;2552
10-26,911,907268,15:00:00,6,27,90;276;433;583;633;903;1055;1185;1395;1506;1756;1926;2097;2267;2439;2740;2840;2990;3160;3380;3610;3711
10-26,911,907285,9:00:00,9,30,160;210;467;626;766;996;1085;1325;1504;1715;1895;2095;2359;2463;2587;2743;2983;3213;3314;3474;3624;3685
10-26,911,907286,11:00:00,5,25,250;360;564;725;886;936;1186;1347;1527;1807;1908;2189;2379;2560;2730;2954;3247;3347;3487;3648;3863
10-26,911,907286,17:00:00,24,33,170;480;580;640;860;1117;1217;1347;1538;1748
10-26,911,907286,7:00:00,9,27,160;210;420;580;700;970;1070;1240;1400;1580;1760;1994;2307;2428;2588;2758;2957;3227;3337
10-26,911,907287,13:00:00,21,32,256;357;469;619;820;930;1010;1130;1280;1341;1491;1571
10-26,911,907287,19:00:00,25,33,240;320;370;560;771;849;949;1089;1264
10-26,911,907287,21:00:00,17,32,160;340;530;715;969;1069;1195;1336;1495;1626;1706;1855;1985;2045;2195;2266
10-26,911,907288,9:00:00,25,32,220;439;539;723;843;937;1059;1158
10-26,911,907291,11:00:00,18,32,190;361;548;799;899;1033;1177;1361;1491;1611;1801;1971;2033;2163;2233
10-26,911,907291,21:00:00,25,32,157;297;377;517;677;737;897;968
10-26,911,907292,11:00:00,20,32,198;461;555;698;803;1004;1154;1304;1484;1654;1720;1880;1960
10-26,911,907292,7:00:00,28,32,150;300;358;498;588
10-26,911,907292,9:00:00,29,33,213;293;403;553;741
10-26,911,907293,13:00:00,3,29,90;229;289;439;589;670;820;891;1001;1191;1305;1404;1713;1913;2042;2199;2318;2508;2618;2788;2988;3128;3348;3438;3487;3652;3842
10-26,911,907293,9:00:00,4,14,140;210;360;530;620;800;880;1010;1250;1400;1520
10-26,911,907294,19:00:00,23,32,140;280;490;630;720;870;1020;1080;1210;1300
10-26,911,907295,9:00:00,25,29,186;427;537;707;867
10-26,911,907296,13:00:00,6,28,107;315;459;600;650;861;1011;1131;1401;1491;1796;1956;2146;2315;2487;2757;2856;2994;3124;3304;3524;3613;3743
10-26,911,907297,11:00:00,19,31,200;370;490;736;876;1066;1316;1446;1506;1736;1946;2036;2164
10-26,911,907298,7:00:00,11,24,120;332;480;600;920;1142;1322;1501;1627;1848;1949;2180;2320;2495
10-26,911,907299,19:00:00,22,28,100;230;390;590;800;890;1050
10-26,911,907299,21:00:00,29,33,172;242;323;421;559
10-26,911,907320,11:00:00,27,33,50;241;433;504;604;704;857
10-26,911,907320,17:00:00,8,21,204;357;397;667;818;978;1238;1358;1556;1726;1936;2136;2322;2616
10-26,911,907321,15:00:00,7,25,160;240;481;551;679;919;1060;1185;1504;1718;1859;2029;2239;2459;2549;2699;2809;2980;3240
10-26,911,907321,9:00:00,11,16,203;354;484;724;794;1030
10-26,911,907322,13:00:00,8,31,80;270;390;522;743;883;1003;1347;1564;1754;1934;2158;2379;2498;2698;2777;2966;3216;3316;3396;3637;3877;3956;4066
10-26,911,907322,17:00:00,7,24,180;260;491;631;772;1103;1233;1374;1720;1942;2112;2312;2443;2713;2863;3063;3193;3373
10-26,911,907322,7:00:00,6,23,79;285;518;678;727;967;1117;1237;1487;1567;1829;2029;2209;2389;2609;2919;3039;3210
10-26,911,907323,11:00:00,9,32,300;370;487;718;849;950;1238;1405;1595;1755;1878;2104;2215;2375;2514;2674;2879;2989;3039;3213;3431;3501;3594;3713
10-26,911,907324,11:00:00,12,29,170;320;580;671;896;1086;1286;1465;1666;1952;2057;2197;2356;2536;2686;2786;2936;3086
10-26,911,907324,17:00:00,11,24,150;449;599;719;1100;1330;1510;1710;1845;2086;2336;2496;2626;2796
10-26,912,902425,17:00:00,10,35,198;312;476;720;784;959;1159;1329;1499;1645;1946;2086;2262;2602;2753;2823;3013;3124;3294;3374;3464;3524;3615;3734;3828;3889
10-26,912,902430,19:00:00,19,35,280;430;640;710;900;1100;1170;1361;1486;1726;2091;2198;2252;2972;3092;3202;3341
10-26,912,902433,19:00:00,26,35,166;275;504;711;851;911;1460;1535;1605;1696
10-26,912,904361,17:00:00,20,36,180;384;441;601;801;851;1016;1122;1365;1579;1691;1751;2314;2404;2474;2574;2923
10-26,912,904361,7:00:00,3,13,110;391;631;1111;1431;1961;2081;2431;2631;2841;3121
10-26,912,904362,13:00:00,10,31,131;232;355;555;768;868;985;1144;1365;1615;1785;1980;2050;2230;2401;2451;2631;2745;2955;3178;3279;3340
10-26,912,904362,17:00:00,30,35,130;199;308;447;547;627
10-26,912,904368,11:00:00,23,35,140;342;397;579;697;948;1145;1266;1336;1791;1861;1931;2025
10-26,912,904370,13:00:00,23,35,180;350;400;576;678;851;1043;1131;1202;1742;1851;1911;2029
10-26,912,904370,21:00:00,17,35,180;300;432;678;823;953;1263;1422;1492;1632;1752;1897;1967;2058;2123;2198;2297;2376;2438
10-26,912,904370,7:00:00,15,35,145;345;506;606;751;1011;1172;1310;1645;1807;1888;2058;2188;2368;2468;2618;2714;2802;2962;3052;3132
10-26,912,904372,19:00:00,7,28,117;387;504;709;819;969;1199;1260;1420;1620;1790;1919;2043;2269;2419;2551;2876;3026;3106;3247;3367;3518
10-26,912,904372,21:00:00,17,35,150;322;495;635;829;889;1029;1213;1273;1468;1579;1779;1983;2065;2115;2506;2566;2635;2718
10-26,912,906824,11:00:00,11,35,180;342;593;656;807;1007;1190;1350;1465;1732;1902;2032;2346;2486;2566;2756;2876;3051;3121;3231;3294;3377;3505;3588;3653
10-26,912,906824,21:00:00,10,35,110;220;330;440;550;660;770;880;990;1100;1210;1320;1430;1540;1650;1760;1870;1980;2090;2200;2310;2420;2530;2640;2750;2860
10-26,912,906824,9:00:00,26,35,185;330;608;845;986;1060;1500;1586;1660;1727
10-26,912,906841,17:00:00,8,27,90;179;577;727;887;1147;1539;1669;1840;2020;2348;2619;2829;3049;3129;3339;3549;3619;3840;3991
10-26,912,906843,11:00:00,5,28,92;367;495;748;862;1064;1144;1278;1532;1612;1762;1972;2152;2292;2416;2746;2898;3030;3341;3504;3574;3745;3897;4077
10-26,912,906844,19:00:00,19,35,107;364;519;675;1014;1129;1219;1319;1419;1529;1639;1739;1805;1875;1989;2110;2196
10-26,912,906844,9:00:00,30,35,134;210;655;726;807;883
10-26,912,907271,17:00:00,4,23,133;283;373;723;822;883;1063;1233;1356;1556;1796;2029;2259;2459;2719;3019;3279;3499;3559;3699
10-26,912,907274,17:00:00,4,15,118;258;542;659;1039;1150;1378;1568;1718;1930;1993;2109
10-26,912,907274,21:00:00,4,26,57;138;298;414;607;710;890;981;1111;1312;1363;1493;1683;1793;1913;2042;2264;2378;2474;2739;2884;2945;3085
10-26,912,907275,13:00:00,17,22,162;310;432;672;795;900
10-26,912,907275,17:00:00,26,35,217;353;496;586;714;774;857;981;1084;1158
10-26,912,907275,7:00:00,15,31,130;290;430;650;890;1070;1333;1403;1573;1873;1927;2169;2322;2690;2897;3009;3083
10-26,912,907276,21:00:00,24,35,176;236;426;542;749;939;1023;1076;1443;1503;1569;1663
10-26,912,907276,9:00:00,3,23,110;260;350;572;689;934;1041;1252;1337;1447;1644;1715;1881;2095;2256;2426;2562;2825;2970;3081;3409
10-26,912,907279,7:00:00,27,35,110;220;330;440;550;660;770;880;990
10-26,912,907325,11:00:00,15,23,179;378;538;668;802;1035;1155;1299;1621
10-26,912,907325,13:00:00,19,35,280;472;645;706;836;1024;1077;1257;1386;1580;1760;1880;1940;2405;2475;2553;2642
10-26,912,907325,9:00:00,26,35,277;436;925;1158;1278;1345;1845;1905;1985;2054
10-26,912,907326,7:00:00,29,35,110;220;330;440;550;660;770
10-26,912,907326,9:00:00,31,35,83;166;272;389;456
10-26,912,907327,17:00:00,22,35,63;237;440;490;704;813;1058;1233;1355;1415;1945;2036;2109;2211
10-26,912,907327,19:00:00,10,35,218;348;511;724;786;926;1126;1296;1432;1571;1822;1923;2073;2411;2544;2614;2775;2888;3083;3152;3249;3307;3375;3496;3588;3642
10-26,912,907328,19:00:00,17,28,147;377;674;854;1083;1139;1329;1509;1575;1808;1907;2120
10-26,912,907329,7:00:00,3,23,121;193;643;993;1114;1429;1545;1808;1920;2240;2588;2674;2881;3102;3282;3374;3485;3747;3934;4133;4622
10-26,912,907329,9:00:00,12,31,154;379;630;746;913;1050;1274;1534;1724;1944;2018;2218;2448;2498;2698;2832;3037;3268;3447;3499
10-26,912,907330,11:00:00,27,35,131;306;374;467;524;608;727;817;877
10-26,912,907331,15:00:00,14,35,235;355;481;633;860;1150;1350;1695;1758;1928;2123;2213;2483;2607;2840;3030;3145;3198;3900;4080;4150;4266
10-26,912,907331,19:00:00,12,32,156;369;619;714;878;1042;1202;1382;1652;1862;1927;2058;2303;2363;2578;2697;2884;3052;3131;3178;3577
10-26,912,907331,9:00:00,24,35,173;229;370;503;659;727;844;908;986;1111;1192;1270
10-26,912,907332,15:00:00,13,19,208;268;451;641;781;903;1022
10-26,912,907332,21:00:00,22,35,110;220;330;440;550;660;770;880;990;1100;1210;1320;1430;1540
10-26,912,907334,7:00:00,10,15,365;780;1216;1489;2347;2465
10-26,912,907337,11:00:00,6,31,90;370;443;503;696;849;1009;1217;1526;1647;1796;1946;2191;2381;2643;2835;2902;3092;3307;3355;3551;3655;3808;3918;4028;4138
10-26,912,907337,13:00:00,4,31,110;224;447;552;739;843;1024;1107;1261;1463;1569;1688;1884;1994;2146;2268;2548;2698;2863;3259;3429;3522;3712;3862;4011;4084;4165;4227
10-26,912,907337,7:00:00,5,26,76;172;364;434;495;640;744;881;1078;1328;1457;1605;1765;1999;2209;2379;2579;2649;2843;3014;3048;3202
10-26,912,907338,15:00:00,30,35,92;154;233;338;431;470
10-26,912,907339,7:00:00,22,35,110;220;330;440;550;660;770;880;990;1100;1210;1320;1430;1540
10-26,912,907340,19:00:00,29,35,77;177;246;316;429;521;581
10-26,912,907342,15:00:00,22,28,56;226;445;505;672;797;996
10-26,912,907343,19:00:00,19,35,150;310;497;556;716;926;982;1180;1288;1482;1681;1786;1846;2225;2295;2363;2427
10-26,916,905483,11:00:00,14,23,270;421;572;710;781;867;1035;1261;1352;1508
10-26,916,905483,9:00:00,16,23,160;306;370;488;693;936;1039;1187
10-26,916,905484,19:00:00,14,23,239;429;579;798;866;946;1152;1408;1500;1664
10-26,916,905485,15:00:00,8,23,127;310;410;525;656;816;1067;1245;1405;1609;1696;1792;1952;2152;2236;2392
10-26,916,905485,17:00:00,12,22,260;516;656;812;912;1060;1140;1236;1463;1530;1630
10-26,916,905486,7:00:00,6,23,192;327;408;560;626;810;1052;1333;1516;1656;1747;1887;1967;2053;2280;2400;2473;2526
10-26,916,905487,17:00:00,7,23,179;276;416;503;735;994;1264;1444;1604;1734;1894;1974;2064;2296;2357;2437;2506
10-26,916,905488,11:00:00,17,23,140;209;319;489;731;811;962
10-26,916,905489,21:00:00,11,23,204;433;653;772;912;1011;1126;1186;1262;1446;1503;1573;1622
10-26,916,905490,11:00:00,14,19,150;300;399;550;620;701
10-26,916,905491,9:00:00,9,23,191;290;380;510;693;1034;1192;1352;1518;1598;1708;1874;2100;2181;2323
10-26,916,905492,17:00:00,11,23,150;310;537;927;1108;1268;1528;1604;1720;1999;2267;2439;2606
10-26,916,905492,9:00:00,11,23,130;280;461;822;1002;1162;1369;1431;1545;1702;1905;1990;2130
10-26,916,905493,17:00:00,8,23,140;306;416;556;726;968;1388;1558;1719;1969;2049;2172;2391;2676;2777;2942
10-26,916,905493,9:00:00,4,23,168;262;412;532;692;877;984;1119;1269;1463;1773;1943;2103;2313;2386;2501;2717;2966;3044;3214
10-26,916,905494,15:00:00,14,23,255;435;598;813;876;987;1152;1368;1447;1617
10-26,92,921659,17:00:00,5,20,224;495;655;765;896;972;1102;1221;1433;1614;1877;1948;2077;2181;2482;2569
10-26,92,921659,21:00:00,14,22,122;175;255;316;401;466;657;787;947
10-26,92,921660,15:00:00,5,20,149;299;429;515;605;665;779;869;1051;1151;1236;1281;1382;1451;1667;1727
10-26,92,921660,7:00:00,14,23,140;200;380;490;569;675;876;980;1106;1520
10-26,92,921662,15:00:00,19,23,79;279;419;639;1060
10-26,93,903951,11:00:00,15,22,380;536;666;826;986;1266;1456;1766
10-26,93,903951,15:00:00,18,22,130;260;540;710;1019
10-26,95,900481,11:00:00,8,22,190;361;593;663;1003;1055;1205;1375;1642;1686;1891;1938;2071;2318;2549
10-26,95,900481,13:00:00,6,22,70;301;455;590;763;853;1076;1140;1251;1411;1616;1659;1881;1921;2030;2247;2472
10-26,95,900481,7:00:00,12,22,217;277;417;551;805;841;1062;1108;1180;1400;1545
10-26,95,900481,9:00:00,5,22,69;155;405;567;731;891;953;1303;1383;1503;1661;1925;1961;2155;2205;2342;2578;2708
10-26,95,900482,7:00:00,18,22,252;311;431;679;918
10-26,95,904654,13:00:00,8,22,60;210;360;490;550;773;851;1035;1156;1336;1404;1510;1580;1639;1710
10-26,95,904654,15:00:00,7,22,450;520;670;860;970;1020;1340;1427;1637;1760;1952;2027;2140;2210;2269;2339
10-26,95,904654,7:00:00,13,22,270;349;597;745;975;1052;1202;1282;1342;1412
10-26,95,904656,11:00:00,5,22,169;299;719;789;939;1088;1228;1278;1558;1643;1843;1968;2145;2224;2328;2387;2440;2509
10-26,95,921428,11:00:00,5,22,60;130;220;430;589;759;829;1250;1300;1411;1621;1860;1902;2102;2142;2262;2512;2782
10-26,95,921428,13:00:00,14,22,60;220;340;490;560;657;707;767;837
10-26,95,921428,15:00:00,15,22,210;321;551;620;713;774;834;894
10-26,95,921428,9:00:00,3,22,90;150;220;300;390;537;687;897;957;1247;1327;1448;1658;1902;1946;2186;2236;2366;2617;2885
10-26,95,921433,17:00:00,17,22,370;444;594;695;755;825
10-26,95,921434,17:00:00,15,22,221;505;547;807;857;968;1228;1495
10-26,95,921434,7:00:00,15,22,200;341;521;595;710;830;890;960
10-26,95,921436,17:00:00,8,22,257;411;581;661;1011;1101;1241;1461;1732;1772;2032;2081;2191;2431;2751
10-26,95,921436,9:00:00,8,21,163;306;506;567;867;937;1067;1287;1566;1603;1813;1853;1984;2215
10-26,95,921437,9:00:00,13,22,70;181;411;655;692;922;962;1083;1312;1528
10-26,95,921439,15:00:00,10,22,171;291;331;732;802;1093;1214;1464;1527;1640;1700;1760;1830
10-26,95,921442,21:00:00,11,22,90;140;340;420;570;690;861;917;1027;1097;1151;1221
10-26,95,921443,13:00:00,15,22,130;370;414;624;664;760;971;1201
10-26,95,921608,21:00:00,3,21,80;130;200;270;350;495;618;739;789;1052;1122;1232;1312;1506;1542;1732;1773;1873;2073
10-26,95,921609,13:00:00,16,22,114;291;355;455;515;575;645
10-26,95,921609,7:00:00,10,22,160;230;530;590;730;950;1205;1254;1479;1529;1659;1914;2190
10-26,95,921687,11:00:00,17,22,159;224;325;385;442;512
10-26,951,903244,19:00:00,4,28,108;159;219;567;707;787;868;1005;1075;1125;1215;1256;1310;1470;1540;1625;1755;1851;1931;2142;2312;2385;2495;2703;2939
10-26,951,903244,7:00:00,20,28,140;270;363;640;810;874;962;1182;1382
10-26,951,903246,17:00:00,10,28,73;249;331;391;541;592;662;792;872;993;1143;1250;1355;1545;1835;1971;2081;2381;2602
10-26,951,903248,11:00:00,24,29,405;651;701;740;830;920
10-26,951,903248,17:00:00,9,29,64;209;339;480;550;680;851;961;1021;1131;1191;1269;1454;1528;1595;1822;2145;2202;2256;2376;2471
10-26,951,903248,21:00:00,15,29,110;219;269;339;399;488;663;734;798;1031;1242;1291;1342;1422;1492
10-26,951,903248,7:00:00,10,26,89;213;277;326;446;496;553;703;793;879;999;1127;1237;1498;1659;1729;1839
10-26,951,903248,9:00:00,20,29,80;253;328;385;574;875;935;985;1083;1143
10-26,951,903250,7:00:00,3,24,80;168;268;336;614;735;799;884;1014;1084;1134;1254;1304;1364;1528;1638;1738;1868;1970;2080;2340;2480
10-26,951,903250,9:00:00,5,29,419;579;649;821;888;1028;1128;1237;1297;1387;1567;1647;1697;1797;1856;1927;2091;2161;2217;2416;2720;2770;2828;2917;2991
10-26,951,903253,13:00:00,20,29,63;157;232;293;508;768;819;860;981;1061
10-26,951,903254,19:00:00,14,28,110;156;216;366;446;546;675;770;861;1042;1185;1252;1372;1632;1832
10-26,951,903254,7:00:00,24,28,176;246;327;557;734
10-26,951,903254,9:00:00,8,28,130;211;298;452;529;579;679;738;798;958;1068;1168;1328;1438;1533;1743;1903;1987;2097;2367;2593
10-26,951,903257,13:00:00,17,28,160;260;360;487;597;670;840;981;1067;1157;1355;1587
10-26,951,903257,21:00:00,22,28,75;228;326;379;479;710;894
10-26,951,903257,7:00:00,14,26,95;149;208;359;449;549;749;881;999;1268;1433;1504;1593
10-26,951,903257,9:00:00,21,29,192;269;329;528;884;945;989;1084;1175
10-26,952,900769,15:00:00,13,33,120;429;609;799;1129;1239;1339;1449;1619;1719;1879;2019;2161;2312;2502;2692;2932;3031;3461;3570;3820
10-26,952,900769,19:00:00,16,33,170;610;700;780;870;1101;1211;1411;1551;1711;1862;2032;2232;2322;2432;2812;2932;3152
10-26,952,900769,21:00:00,10,33,120;300;460;560;749;849;1023;1133;1203;1324;1475;1655;1775;2028;2118;2230;2280;2369;2489;2569;2629;2739;2879;2964
10-26,952,900770,15:00:00,16,34,150;580;680;760;850;1070;1170;1339;1469;1629;1789;2009;2189;2339;2439;2753;2863;3122;3172
10-26,952,900770,19:00:00,12,33,131;251;521;651;841;1121;1221;1281;1391;1651;1791;2021;2151;2301;2521;2661;2921;3001;3131;3602;3722;3992
10-26,952,900773,9:00:00,28,33,170;310;410;800;921;1181
10-26,952,900774,11:00:00,12,32,130;260;531;711;941;1221;1341;1441;1551;1741;1842;2052;2172;2313;2449;2619;2810;2959;3051;3432;3562
10-26,952,900774,15:00:00,19,33,90;201;391;501;714;835;966;1144;1344;1524;1674;1755;2188;2328;2558
10-26,952,900775,21:00:00,9,34,71;142;235;323;413;601;711;821;1071;1151;1211;1263;1412;1502;1632;1742;1873;2063;2209;2338;2408;2518;2868;2975;3205;3265
10-26,952,900775,9:00:00,25,33,144;204;324;494;574;653;754;884;996
10-26,952,900776,11:00:00,25,33,149;313;483;703;853;973;1357;1490;1739
10-26,952,900777,13:00:00,29,33,141;231;620;748;988
10-26,952,900779,11:00:00,16,33,230;320;410;580;999;1199;1339;1769;1889;2069;2129;2249;2429;2519;2580;2680;2802;2926
